comment-id,timestamp,datetime,author-id,agrees,disagrees,moderated,comment-body,x,y,group_0,group_1
292,1517955193388,Wed Feb 07 05:13:13 WIB 2018,456,452,52,1,Spectrum should have competition and not a monopoly. Rates should be regulated by city county government,-2.558749067140722,-0.8718660936870479,0.6666666666666666,1.5
291,1517955178952,Wed Feb 07 05:12:58 WIB 2018,428,1,0,-1,Drivers Education classes should be required!!!,-2.564946981584667,-0.8391342581681324,1.3058068590446976,0.011774031157617272
290,1517954386464,Wed Feb 07 04:59:46 WIB 2018,453,1,0,-1,"Broadband should be expanded to places like Rockfield, Woodburn, and Alvaton.",-2.5559986372649375,-0.8382751361308342,0.8374566623869638,0.002116851740037393
289,1517954248504,Wed Feb 07 04:57:28 WIB 2018,453,45,62,1,"If we cut a major program, WKU would lose in the revenue the program brings in, ultimately costing more money.",-2.578050805314024,-0.863168769937657,1.841722184855586,0.22712460569844406
288,1517954062066,Wed Feb 07 04:54:22 WIB 2018,453,1,0,-1,"If it were remodeled, it shouldn’t be by tax dollars because it is not owned by the city or county.",-2.5787988814021423,-0.8643061695416211,3.2095882823625006,0.19776216852279843
287,1517953687698,Wed Feb 07 04:48:07 WIB 2018,437,53,35,1,parks and rec should promote and support pickleball for older citizens,-2.557333744939804,-0.8429708081109119,1.5,0.6666666666666666
286,1517953108777,Wed Feb 07 04:38:28 WIB 2018,434,366,92,1,The entire bypass area is an eyesore and there needs to be a concerted effort like a TIF to revitalize this crucial part of town.,-2.5800207325015547,-0.8685137226033655,1.5,0.6666666666666666
284,1517952797044,Wed Feb 07 04:33:17 WIB 2018,375,1,0,-1,Get rid of anonymous submissions to cut back on the malarkey in here.,-2.5728659804188787,-0.8643711958403703,1.0,1.0
285,1517952817506,Wed Feb 07 04:33:37 WIB 2018,439,175,33,1,Bowling Green should try to emulate Owensboro's Friday night programs downtown.,-2.563820606805575,-0.8747475414096093,1.0,1.0
283,1517952548918,Wed Feb 07 04:29:08 WIB 2018,428,242,96,1,"Driving in this town very dangerous, Drivers Education classes should be required for all new drivers!!!",-2.572955022438441,-0.8760887524990479,1.3635739815726686,0.2258672562255169
282,1517952272870,Wed Feb 07 04:24:32 WIB 2018,411,214,38,1,Many drivers fail to stop as traffic lights turn red.  As many as 3 cars will travel through an intersection after light has changed to red.,-2.5608302380032795,-0.8621037896655435,0.6666666666666666,1.5
281,1517952244228,Wed Feb 07 04:24:04 WIB 2018,404,1,0,-1,Bowling Green needs a fairness ordinance to protect the community against discrimination,-2.5945019427697114,-0.8744248330604751,3.645305445542646,0.14421768707477559
280,1517951662279,Wed Feb 07 04:14:22 WIB 2018,413,97,65,1,The feeder road at Shive Lane and Scottsville Road need to be closed off. It is very dangerous.,-2.594591759470165,-0.8749238004526245,0.3110119047621547,4.4350126670400387e-10
279,1517951040790,Wed Feb 07 04:04:00 WIB 2018,410,409,38,1,New developments should help pay to widen the roads in the areas where they are increasing traffic.,-2.5858375662199578,-0.8780574018704301,2.928098779811563,0.10961538461537489
278,1517949919463,Wed Feb 07 03:45:19 WIB 2018,0,42,40,1,city officials might look into layoff practices on jobs in bowling green ky,-2.5863651119811366,-0.8585108362358308,0.25584850692210476,0.05380333951754969
277,1517949844995,Wed Feb 07 03:44:04 WIB 2018,0,15,42,1,if there was a law for employers to pay back on bad layoffs and cutbacks,-2.5750684537192323,-0.8475809231793368,0.13285121061644412,0.04897959183676989
276,1517948677480,Wed Feb 07 03:24:37 WIB 2018,0,357,63,1,Bike lanes that are wide enough to safely ride on without fear of being hit by passing cars.,-2.562345871349598,-0.841199874836119,0.8369629258186032,0.04585216396921501
275,1517947035273,Wed Feb 07 02:57:15 WIB 2018,403,382,46,1,"We need urban planning to ensure that mixed use housing, shopping and new neighborhoods are created to make our community better",-2.5708511117360677,-0.8514369804140454,1.0,1.0
274,1517946751028,Wed Feb 07 02:52:31 WIB 2018,403,1,0,-1,More connected bike lanes that are wide enough to safely ride on without fear of being hit by passing cars,-2.5944768853797333,-0.8744618127890174,1.1904030766955194,0.012348971144696892
273,1517944992541,Wed Feb 07 02:23:12 WIB 2018,402,331,54,1,"I hope BG can one day link the short, scattered bicycle paths.",-2.5944768853797333,-0.8744618127890174,1.1893902415295337,0.08163265306113447
272,1517944540231,Wed Feb 07 02:15:40 WIB 2018,372,71,62,1,big projeck in city sould be vote by people,-2.5944768853797333,-0.8744618127890174,1.4383520140726724,0.40276609567947735
271,1517944337381,Wed Feb 07 02:12:17 WIB 2018,372,1,2,-1,employers  if there was a law pay back on bad lay off and cut back,-2.5944768853797333,-0.8744618127890174,2.8530193239189594,0.11249999999999002
270,1517944218121,Wed Feb 07 02:10:18 WIB 2018,372,1,0,-1,city official  might look in to lay off on jobs in bowling green ky,-2.5706102260115355,-0.8523875835235378,2.547360514564125,0.22486715286670378
266,1517943534974,Wed Feb 07 01:58:54 WIB 2018,393,355,41,1,Job training programs for lower income,-2.594759530634054,-0.8747082689489714,2.0762787101279216,0.13246098836576267
269,1517943736796,Wed Feb 07 02:02:16 WIB 2018,393,176,58,1,Encourage connection between the wealthy and the poor,-2.599407368386952,-0.8867725910506368,2.925471601819176,0.25380834406393366
268,1517943573201,Wed Feb 07 01:59:33 WIB 2018,393,389,79,1,More public transportation options--be creative,-2.558568417942663,-0.8365638387760604,1.3735288052304833,0.5833333333330918
267,1517943542332,Wed Feb 07 01:59:02 WIB 2018,393,333,260,1,Higher minimum wage,-2.5927396133243352,-0.8731764654104945,1.0,1.0
259,1517943292659,Wed Feb 07 01:54:52 WIB 2018,393,1,0,-1,Expanded bus system,-2.554271200292465,-0.8703316391729974,1.0,1.0
265,1517943477750,Wed Feb 07 01:57:57 WIB 2018,393,258,66,1,Improved businesses such as banks and groceries in lowest income areas,-2.5934552267254807,-0.873520721350568,0.6666666666666666,1.5
264,1517943437988,Wed Feb 07 01:57:17 WIB 2018,393,54,101,1,Arts-based charter schools,-2.5711240943282068,-0.9005883238920014,1.907295798393023,0.17112357337071424
263,1517943427833,Wed Feb 07 01:57:07 WIB 2018,393,294,48,1,Post-secondary training programs for special education students.,-2.577324947060771,-0.8856282915574474,2.706777214652342,0.23264160819558435
262,1517943385879,Wed Feb 07 01:56:25 WIB 2018,393,364,54,1,More technical education programs for non-graduates of high school,-2.5916314161515985,-0.8547821185638562,1.2805129374570854,0.00600263548817011
261,1517943333673,Wed Feb 07 01:55:33 WIB 2018,393,1,0,-1,More sidewalks!,-2.5947332667029146,-0.874646808696062,1.514803636639652,0.5086352528901705
260,1517943319650,Wed Feb 07 01:55:19 WIB 2018,393,157,110,1,Rental assistance programs,-2.594596907065204,-0.8746369970260934,0.6666666666666666,1.5
258,1517942288985,Wed Feb 07 01:38:08 WIB 2018,323,375,83,1,Busy roads like the by pass either need turn lanes or block left hand turns except at stop lights.,-2.594596907065204,-0.8746369970260934,0.6666666666666666,1.5
257,1517939929487,Wed Feb 07 00:58:49 WIB 2018,391,1,0,-1,"This forum is corrupt. Several submitted comments that were filtered out. No political agenda, just very specific public needs silenced.",-2.593992479167377,-0.8746388784228029,3.6448378332527156,0.237681159420287
256,1517936691402,Wed Feb 07 00:04:51 WIB 2018,387,338,70,1,BG needs more Summer weekend festivals/activities,-2.580065579539049,-0.8971046004616388,2.887537266708488,0.21415722406522122
255,1517935287896,Tue Feb 06 23:41:27 WIB 2018,383,1,0,-1,Immigrants and refugees are part of our local economy and society. We should make them feel welcomed.,-2.585323338923293,-0.8822169928645837,4.434235318724603,0.16541353383482174
254,1517935133534,Tue Feb 06 23:38:53 WIB 2018,383,1,0,-1,Bring Trader Joe's to BG!,-2.596126491850843,-0.8732208827646499,0.6666666666666666,1.5
253,1517935102259,Tue Feb 06 23:38:22 WIB 2018,383,1,0,-1,We need en efficient public transportation system.,-2.612699609721941,-0.8540161458847183,2.449447510574461,0.05918367346935108
252,1517934939467,Tue Feb 06 23:35:39 WIB 2018,383,1,0,-1,"Develop sidewalks and bike paths. Create neighborhoods where people likes to socialize. Encourage local businesses, restaurants and cafes.",-2.594726526127391,-0.8747881088429924,0.6666666666666666,1.5
251,1517933395003,Tue Feb 06 23:09:55 WIB 2018,380,431,109,1,"Make it a walking city. Sidewalks along the main avenues (scottsville rd, campbell ln, 31 bypass) with plants, benches, art pieces.",-2.589196212725999,-0.8709653904087099,2.4547459342546136,0.19234207229051262
250,1517933035242,Tue Feb 06 23:03:55 WIB 2018,277,159,55,1,"When you prioritize the safety of people over automobile speed, all kinds of positive things happen. #slowthecars",-2.5857511448332477,-0.8526649220100753,1.2190830069285792,0.4874936892429389
249,1517930499817,Tue Feb 06 22:21:39 WIB 2018,372,1,0,-1,we pay taxes but we dont get a force,-2.5767494972990415,-0.8585854120999645,1.6095998537549785,0.2806474752988857
248,1517928402865,Tue Feb 06 21:46:42 WIB 2018,365,193,78,1,"Shopping should be spread across all four corners of the county, so the traffic on Scottsville rd and Campbell lane will be improved.",-2.5762634225293852,-0.8861829499160973,0.6666666666666666,1.5
246,1517926356755,Tue Feb 06 21:12:36 WIB 2018,0,57,41,1,Some local doctors order too many tests.,-2.594265409774256,-0.8745247709741849,2.287423608651377,0.04734848484847903
245,1517926179874,Tue Feb 06 21:09:39 WIB 2018,210,307,88,1,"With jails crowded, it seems many are first time offenders of crimes that hurt no one, nor property. Seems rehab would be better.",-2.594265409774256,-0.8745247709741849,1.8883459612990194,0.16704867872087692
244,1517923369279,Tue Feb 06 20:22:49 WIB 2018,360,327,37,1,Develop a manufacturing Work training program for jail inmates that qualify,-2.594596907065204,-0.8746369970260934,1.9440202802958784,0.2270565476162893
243,1517900002575,Tue Feb 06 13:53:22 WIB 2018,8,368,64,1,"Funding and support should be given to the existing BG buses, to expand their service area and improve accessibility.",-2.594596907065204,-0.8746369970260934,2.0160844946790855,0.21583734164730733
242,1517899888303,Tue Feb 06 13:51:28 WIB 2018,8,91,98,1,"Rental property taxes should be reduced for private landlords to encourage them to develop more, as opposed to large ones like Chandler.",-2.594620223333054,-0.8748829432807996,0.6666666666666666,1.5
241,1517899762322,Tue Feb 06 13:49:22 WIB 2018,8,362,42,1,"We need to focus more on the existing housing in BG, including renovations and improvements.",-2.5688278491068886,-0.8532927706825335,3.482615665985036,0.15666905880032206
240,1517890212187,Tue Feb 06 11:10:12 WIB 2018,345,46,40,1,District judges are biased towards large local companies to the detriment of individuals.,-2.5921531563397955,-0.8324799228648277,3.3117955654426514,0.21818181818201718
239,1517890113117,Tue Feb 06 11:08:33 WIB 2018,345,1,0,-1,Graves Gilbert doctors order too many tests.,-2.567449128725503,-0.8703956206006214,1.5,0.6666666666666666
238,1517890036093,Tue Feb 06 11:07:16 WIB 2018,345,1,0,-1,"Graves Gilbert Clinic has developed a monopoly on healthcare in Warren County and has driven away many skilled providers, decreasing choice.",-2.568306955480697,-0.9004996879494602,1.3950344885996528,0.3310479190132374
237,1517889939860,Tue Feb 06 11:05:39 WIB 2018,0,315,33,1,Invest in the youth.,-2.5591934873414868,-0.8953818138428088,2.448279527043243,0.19346260993900366
236,1517889926906,Tue Feb 06 11:05:26 WIB 2018,0,227,18,1,Actually teach HS students useful things.,-2.5632858532107794,-0.8335329727042521,3.37008149517765,0.16359370803024909
235,1517886931618,Tue Feb 06 10:15:31 WIB 2018,340,1,0,-1,Better public transport. Actually teach HS students useful things. Legalize medical marijuana. Invest in the youth.,-2.594596907065204,-0.8746369970260934,2.6674499438959502,0.25865483766491176
234,1517885408866,Tue Feb 06 09:50:08 WIB 2018,36,1,0,-1,"2015-2016 Budget included 42 Million in occupational taxes.  Take it to 43.5 million, $500 rent for student homeless fam. @ 1.91% occ. tax",-2.585482032012236,-0.8662699228048525,3.3811172851541187,0.07499999999997171
233,1517885189838,Tue Feb 06 09:46:29 WIB 2018,36,127,86,1,7% of Paker-Bennett &  3.7% of Bristow homeless. I will pay 6 cents per $100 income to end homelessness for school-age families via Apt. $,-2.5648929642518756,-0.8842062869314641,1.150463796762893,0.004410748207803306
232,1517884850448,Tue Feb 06 09:40:50 WIB 2018,36,237,145,1,"City had 109 homeless students in 2017, County Had 112.  Housing those families temporarily is worth raising tax rate from 1.85% to 1.91%.",-2.568649712779414,-0.8719189377793114,0.8762675976917137,4.3701447166011536e-05
225,1517870759804,Tue Feb 06 05:45:59 WIB 2018,323,42,79,1,I would love to see a Texas Roadhouse in Bowling Green,-2.5783889046655566,-0.8717465114902471,0.8529411040590501,2.7243223091302677e-05
231,1517876281268,Tue Feb 06 07:18:01 WIB 2018,329,160,128,1,Bowling Green has many excellent non-public schools; more should be done to make these options available to diverse and low-income families.,-2.576846394840502,-0.8669915070714395,1.0,1.0
230,1517876025972,Tue Feb 06 07:13:45 WIB 2018,329,50,119,1,"The Fairness Ordinance, as currently proposed, poses insufficient protection for religious conscience and should be revised accordingly.",-2.572103481839076,-0.8652633318021258,1.6795080574728163,0.21680186044494862
229,1517871214949,Tue Feb 06 05:53:34 WIB 2018,189,300,87,1,Internet services should be a public municipality.,-2.5946849156754856,-0.8769480414788877,2.0796954444324034,0.37387559365046674
228,1517870976085,Tue Feb 06 05:49:36 WIB 2018,323,417,26,1,We need to grow the internet infrastructure particularly in growing areas of the county like Alvaton.,-2.594596907065204,-0.8746369970260934,0.23309387189436503,0.1976802814936485
227,1517870888710,Tue Feb 06 05:48:08 WIB 2018,323,192,120,1,We need to block left turns on the busy parts of the by-pass so people don't block everyone else trying to turn.,-2.594596907065204,-0.8746369970260934,0.6666666666666666,1.5
226,1517870783878,Tue Feb 06 05:46:23 WIB 2018,323,111,29,1,The WKU Nursing Program should be expanded so we have more nurses,-2.594649302325243,-0.8745507967973202,1.0,1.0
224,1517870604494,Tue Feb 06 05:43:24 WIB 2018,324,1,0,-1,"More food options (Chick-fil-A, Wendy's or Steak 'n Shake, etc) would be nice at the entrance of South Glen Gables on Nashville Road.",-2.5809384573371332,-0.8669217605652513,0.6666666666666666,1.5
223,1517869925659,Tue Feb 06 05:32:05 WIB 2018,322,144,60,1,Rent is too expensive inside the city limits.,-2.5707939668912156,-0.8493944526010068,2.2587966758855376,0.1749308433405053
222,1517869237357,Tue Feb 06 05:20:37 WIB 2018,290,411,76,1,"Develop the Greenway so that the paved trail is continuous and reaches major parts of the city including the square, WKU, GM, and others.",-2.5696796674717666,-0.846249123437481,1.6462660818904093,0.07619047619045088
